Date,Tournament,Surface,Rd,Rk,vRk,Result,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
21-Feb-22,Dubai,Hard,QF,1,123,(Q)Jiri Vesely [CZE] d. (1)Djokovic,6-4 7-6(4),0.96,12.70%,5.60%,66.20%,74.50%,41.70%,5/8,01:57
21-Feb-22,Dubai,Hard,R16,1,26,(1)Djokovic d. Karen Khachanov [RUS],6-3 7-6(2),1.26,8.70%,4.30%,66.70%,82.60%,47.80%,3/4,01:38
21-Feb-22,Dubai,Hard,R32,1,58,(1)Djokovic d. (WC)Lorenzo Musetti [ITA],6-3 6-3,1.57,9.10%,3.60%,56.40%,77.40%,70.80%,7/7,01:14
03-Dec-21,Davis Cup Finals SF: CRO vs SRB,Hard,RR,1,30,Djokovic d. Marin Cilic [CRO],6-4 6-2,1.52,6.70%,1.70%,66.70%,75.00%,60.00%,8/8,01:39
01-Dec-21,Davis Cup Finals QF: SRB vs KAZ,Hard,RR,1,36,Djokovic d. Alexander Bublik [KAZ],6-3 6-4,1.98,7.50%,5.70%,60.40%,90.60%,61.90%,2/2,01:16
27-Nov-21,Davis Cup Finals RR: SRB vs GER,Hard,RR,1,51,Djokovic d. Jan Lennard Struff [GER],6-2 6-4,1.67,17.30%,0.00%,65.40%,79.40%,61.10%,0/0,01:12
26-Nov-21,Davis Cup Finals RR: SRB vs AUT,Hard,RR,1,118,Djokovic d. Dennis Novak [AUT],6-3 6-2,2.96,7.10%,0.00%,61.90%,84.60%,87.50%,0/0,00:57
15-Nov-21,Tour Finals,Hard,SF,1,3,(3)Alexander Zverev [GER] d. (1)Djokovic,7-6(4) 4-6 6-3,0.89,16.30%,1.10%,65.20%,86.70%,40.60%,3/4,02:28
15-Nov-21,Tour Finals,Hard,RR,1,8,(1)Djokovic d. (8)Casper Ruud [NOR],7-6(4) 6-2,1.98,18.90%,0.00%,73.60%,89.70%,42.90%,0/1,01:30
15-Nov-21,Tour Finals,Hard,RR,1,5,(1)Djokovic d. (5)Andrey Rublev [RUS],6-3 6-2,1.71,29.20%,0.00%,64.60%,87.10%,41.20%,0/1,01:08
15-Nov-21,Tour Finals,Hard,RR,1,12,(1)Djokovic d. (10)Cameron Norrie [GBR],6-2 6-1,2.24,13.20%,0.00%,68.40%,80.80%,66.70%,1/1,01:06
01-Nov-21,Paris Masters,Hard,F,1,2,(1)Djokovic d. (2)Daniil Medvedev [RUS],4-6 6-3 6-3,1.22,7.00%,2.30%,66.30%,78.90%,31.00%,7/10,02:15
01-Nov-21,Paris Masters,Hard,SF,1,10,(1)Djokovic d. (7)Hubert Hurkacz [POL],3-6 6-0 7-6(5),1.38,6.50%,3.90%,55.80%,76.70%,61.80%,1/3,02:17
01-Nov-21,Paris Masters,Hard,QF,1,26,(1)Djokovic d. Taylor Fritz [USA],6-4 6-3,1.59,17.00%,6.40%,72.30%,73.50%,46.20%,2/5,01:13
01-Nov-21,Paris Masters,Hard,R16,1,22,(1)Djokovic d. (15)Gael Monfils [FRA],W/O,,,,,,,,
01-Nov-21,Paris Masters,Hard,R32,1,40,(1)Djokovic d. Marton Fucsovics [HUN],6-2 4-6 6-3,1.47,3.80%,0.00%,67.90%,77.40%,56.00%,0/2,02:00
30-Aug-21,US Open,Hard,F,1,2,(2)Daniil Medvedev [RUS] d. (1)Djokovic,6-4 6-4 6-4,0.76,6.50%,3.30%,54.30%,80.00%,40.50%,4/8,02:16
30-Aug-21,US Open,Hard,SF,1,4,(1)Djokovic d. (4)Alexander Zverev [GER],4-6 6-2 6-4 4-6 6-2,1,8.00%,1.30%,66.00%,76.80%,43.10%,9/12,03:34
30-Aug-21,US Open,Hard,QF,1,8,(1)Djokovic d. (6)Matteo Berrettini [ITA],5-7 6-2 6-2 6-3,1.5,10.30%,3.40%,61.50%,73.60%,66.70%,4/5,03:27
30-Aug-21,US Open,Hard,R16,1,99,(1)Djokovic d. (WC)Jenson Brooksby [USA],1-6 6-3 6-2 6-2,1.29,8.60%,1.00%,62.90%,72.70%,53.80%,8/11,02:59
30-Aug-21,US Open,Hard,R32,1,56,(1)Djokovic d. Kei Nishikori [JPN],6-7(4) 6-3 6-3 6-2,1.32,11.50%,5.30%,62.60%,76.80%,51.00%,1/11,03:32
30-Aug-21,US Open,Hard,R64,1,121,(1)Djokovic d. Tallon Griekspoor [NED],6-2 6-3 6-2,1.76,18.10%,6.90%,63.90%,80.40%,53.80%,3/4,01:39
30-Aug-21,US Open,Hard,R128,1,145,(1)Djokovic d. (Q)Holger Rune [DEN],6-1 6-7(5) 6-2 6-1,1.58,17.50%,7.20%,63.90%,85.50%,48.60%,1/3,02:15
24-Jul-21,Tokyo Olympics,Hard,BR,1,11,(6)Pablo Carreno Busta [ESP] d. (1)Djokovic,6-4 6-7(6) 6-3,,,,,,,,
24-Jul-21,Tokyo Olympics,Hard,SF,1,5,(4)Alexander Zverev [GER] d. (1)Djokovic,1-6 6-3 6-1,,,,,,,,
24-Jul-21,Tokyo Olympics,Hard,QF,1,69,(1)Djokovic d. Kei Nishikori [JPN],6-2 6-0,,,,,,,,
24-Jul-21,Tokyo Olympics,Hard,R16,1,35,(1)Djokovic d. (16)Alejandro Davidovich Fokina [ESP],6-3 6-1,,,,,,,,
24-Jul-21,Tokyo Olympics,Hard,R32,1,48,(1)Djokovic d. Jan Lennard Struff [GER],6-4 6-3,,,,,,,,
24-Jul-21,Tokyo Olympics,Hard,R64,1,139,(1)Djokovic d. Hugo Dellien [BOL],6-2 6-2,,,,,,,,
28-Jun-21,Wimbledon,Grass,F,1,9,(1)Djokovic d. (7)Matteo Berrettini [ITA],6-7(4) 6-4 6-4 6-3,1.27,4.10%,3.30%,61.50%,78.70%,53.20%,5/7,03:24
28-Jun-21,Wimbledon,Grass,SF,1,12,(1)Djokovic d. (10)Denis Shapovalov [CAN],7-6(3) 7-5 7-5,1.17,7.10%,4.50%,60.70%,80.90%,56.80%,10/11,02:44
28-Jun-21,Wimbledon,Grass,QF,1,48,(1)Djokovic d. Marton Fucsovics [HUN],6-3 6-4 6-4,1.4,4.30%,3.20%,65.60%,82.00%,43.80%,5/6,02:17
28-Jun-21,Wimbledon,Grass,R16,1,20,(1)Djokovic d. (17)Cristian Garin [CHI],6-2 6-4 6-2,2.49,13.40%,1.50%,58.20%,92.30%,64.30%,1/2,01:49
28-Jun-21,Wimbledon,Grass,R32,1,114,(1)Djokovic d. (Q)Denis Kudla [USA],6-4 6-3 7-6(7),1.35,8.70%,6.50%,54.30%,88.00%,50.00%,2/4,02:17
28-Jun-21,Wimbledon,Grass,R64,1,102,(1)Djokovic d. Kevin Anderson [RSA],6-3 6-3 6-3,2.12,12.50%,1.40%,63.90%,84.80%,69.20%,0/0,01:41
28-Jun-21,Wimbledon,Grass,R128,1,253,(1)Djokovic d. (WC)Jack Draper [GBR],4-6 6-1 6-2 6-2,2.51,30.90%,1.20%,77.80%,87.30%,66.70%,1/3,02:00
31-May-21,Roland Garros,Clay,F,1,5,(1)Djokovic d. (5)Stefanos Tsitsipas [GRE],6-7(6) 2-6 6-3 6-2 6-4,1.32,3.70%,2.20%,67.90%,78.00%,53.50%,5/8,04:11
31-May-21,Roland Garros,Clay,SF,1,3,(1)Djokovic d. (3)Rafael Nadal [ESP],3-6 6-3 7-6(4) 6-2,1.17,4.50%,2.30%,63.90%,64.70%,50.00%,1/10,04:11
31-May-21,Roland Garros,Clay,QF,1,9,(1)Djokovic d. (9)Matteo Berrettini [ITA],6-3 6-2 6-7(5) 7-5,1.47,7.60%,0.80%,69.70%,77.20%,65.00%,3/3,03:28
31-May-21,Roland Garros,Clay,R16,1,76,(1)Djokovic d. Lorenzo Musetti [ITA],6-7(7) 6-7(2) 6-1 6-0 4-0 RET,1.57,8.30%,1.50%,70.50%,75.30%,53.80%,2/4,03:27
31-May-21,Roland Garros,Clay,R32,1,93,(1)Djokovic d. Ricardas Berankis [LTU],6-1 6-4 6-1,1.94,7.50%,4.50%,62.70%,88.10%,52.00%,0/0,01:32
31-May-21,Roland Garros,Clay,R64,1,92,(1)Djokovic d. Pablo Cuevas [URU],6-3 6-2 6-4,1.45,10.60%,3.20%,68.10%,75.00%,56.70%,8/9,02:06
31-May-21,Roland Garros,Clay,R128,1,66,(1)Djokovic d. Tennys Sandgren [USA],6-2 6-4 6-2,1.9,5.50%,2.70%,67.10%,85.70%,54.20%,6/6,01:58
24-May-21,Belgrade 2,Clay,F,1,255,(1)Djokovic d. (Q)Alex Molcan [SVK],6-4 6-3,1.34,4.10%,6.10%,55.10%,70.40%,45.50%,1/5,01:28
24-May-21,Belgrade 2,Clay,SF,1,119,(1)Djokovic d. (Q)Andrej Martin [SVK],6-1 4-6 6-0,1.5,1.40%,1.40%,64.40%,59.60%,69.20%,7/10,01:55
24-May-21,Belgrade 2,Clay,QF,1,96,(1)Djokovic d. (Alt)Federico Coria [ARG],6-1 6-0,2.7,9.40%,3.10%,59.40%,68.40%,84.60%,0/1,00:55
24-May-21,Belgrade 2,Clay,R16,1,253,(1)Djokovic d. (LL)Mats Moraing [GER],6-2 7-6(4),1.4,8.60%,4.30%,58.60%,70.70%,55.20%,3/5,01:40
10-May-21,Rome Masters,Clay,F,1,3,(2)Rafael Nadal [ESP] d. (1)Djokovic,7-5 1-6 6-3,0.96,5.30%,4.20%,66.30%,65.10%,46.90%,3/6,02:49
10-May-21,Rome Masters,Clay,SF,1,33,(1)Djokovic d. Lorenzo Sonego [ITA],6-3 6-7(5) 6-2,1.44,5.30%,2.10%,69.50%,78.80%,58.60%,6/7,02:44
10-May-21,Rome Masters,Clay,QF,1,5,(1)Djokovic d. (5)Stefanos Tsitsipas [GRE],4-6 7-5 7-5,1.2,3.60%,5.40%,69.60%,69.20%,44.10%,1/9,03:16
10-May-21,Rome Masters,Clay,R16,1,48,(1)Djokovic d. (Q)Alejandro Davidovich Fokina [ESP],6-2 6-1,1.74,8.00%,2.00%,66.00%,69.70%,64.70%,3/4,01:10
10-May-21,Rome Masters,Clay,R32,1,31,(1)Djokovic d. Taylor Fritz [USA],6-3 7-6(5),1.16,3.90%,1.30%,58.40%,75.60%,43.80%,5/7,01:38
19-Apr-21,Belgrade,Clay,SF,1,28,(3)Aslan Karatsev [RUS] d. (1)Djokovic,7-5 4-6 6-4,0.99,1.70%,5.20%,62.10%,61.10%,47.70%,1/10,03:25
19-Apr-21,Belgrade,Clay,QF,1,47,(1)Djokovic d. (8)Miomir Kecmanovic [SRB],6-1 6-3,1.68,5.50%,1.80%,58.20%,75.00%,56.50%,4/5,01:15
19-Apr-21,Belgrade,Clay,R16,1,85,(1)Djokovic d. Soon Woo Kwon [KOR],6-1 6-3,2.16,5.10%,5.10%,69.20%,81.50%,58.30%,0/1,01:08
12-Apr-21,Monte Carlo Masters,Clay,R16,1,33,Daniel Evans [GBR] d. (1)Djokovic,6-4 7-5,0.93,4.60%,6.20%,56.90%,56.80%,46.40%,2/7,02:06
12-Apr-21,Monte Carlo Masters,Clay,R32,1,22,(1)Djokovic d. Jannik Sinner [ITA],6-4 6-2,1.31,0.00%,3.50%,64.90%,59.50%,65.00%,2/4,01:34
08-Feb-21,Australian Open,Hard,F,1,4,(1)Djokovic d. (4)Daniil Medvedev [RUS],7-5 6-2 6-2,1.38,3.80%,2.60%,66.70%,73.10%,57.70%,2/4,01:53
08-Feb-21,Australian Open,Hard,SF,1,114,(1)Djokovic d. (Q)Aslan Karatsev [RUS],6-3 6-4 6-2,1.56,21.00%,2.50%,67.90%,70.90%,61.50%,3/5,01:53
08-Feb-21,Australian Open,Hard,QF,1,7,(1)Djokovic d. (6)Alexander Zverev [GER],6-7(6) 6-2 6-4 7-6(6),0.99,14.20%,3.10%,73.50%,72.30%,44.20%,9/12,03:30
08-Feb-21,Australian Open,Hard,R16,1,14,(1)Djokovic d. (14)Milos Raonic [CAN],7-6(4) 4-6 6-1 6-4,1.24,8.30%,2.50%,67.80%,78.00%,59.00%,2/3,02:56
08-Feb-21,Australian Open,Hard,R32,1,31,(1)Djokovic d. (27)Taylor Fritz [USA],7-6(1) 6-4 3-6 4-6 6-2,1,9.40%,3.10%,66.00%,75.20%,50.00%,9/12,03:25
08-Feb-21,Australian Open,Hard,R64,1,64,(1)Djokovic d. Frances Tiafoe [USA],6-3 6-7(3) 7-6(2) 6-3,1.46,21.70%,4.20%,61.70%,83.80%,58.70%,1/3,03:30
08-Feb-21,Australian Open,Hard,R128,1,61,(1)Djokovic d. Jeremy Chardy [FRA],6-3 6-1 6-2,3.17,15.80%,1.80%,75.40%,86.00%,78.60%,0/0,01:31
02-Feb-21,Atp Cup,Hard,RR,1,12,Djokovic d. Denis Shapovalov [CAN],7-5 7-5,1.61,1.60%,4.80%,69.80%,79.50%,73.70%,0/0,01:53
02-Feb-21,Atp Cup,Hard,RR,1,7,Djokovic d. Alexander Zverev [GER],6-7(3) 6-2 7-5,1.3,11.60%,5.30%,55.80%,81.10%,59.50%,0/1,02:33
16-Nov-20,Tour Finals,Hard,SF,1,3,(3)Dominic Thiem [AUT] d. (1)Djokovic,7-5 6-7(10) 7-6(5),0.98,4.40%,0.00%,64.90%,85.10%,45.00%,1/2,02:54
16-Nov-20,Tour Finals,Hard,RR,1,4,(4)Daniil Medvedev [RUS] d. (1)Djokovic,6-3 6-3,0.63,4.40%,7.40%,58.80%,67.50%,42.90%,5/8,01:21
16-Nov-20,Tour Finals,Hard,RR,1,7,(1)Djokovic d. (5)Alexander Zverev [GER],6-3 7-6(4),0.91,3.80%,3.80%,65.40%,78.40%,51.90%,3/3,01:36
16-Nov-20,Tour Finals,Hard,RR,1,9,(1)Djokovic d. (8)Diego Schwartzman [ARG],6-3 6-2,1.74,14.90%,4.30%,63.80%,76.70%,64.70%,1/2,01:18
26-Oct-20,Vienna,Hard,QF,1,42,(LL)Lorenzo Sonego [ITA] d. (1)Djokovic,6-2 6-1,0.62,5.90%,5.90%,54.90%,60.70%,30.40%,1/6,01:08
26-Oct-20,Vienna,Hard,R16,1,24,(1)Djokovic d. Borna Coric [CRO],7-6(11) 6-3,1.26,5.60%,1.40%,69.40%,80.00%,59.10%,3/3,02:07
26-Oct-20,Vienna,Hard,R32,1,30,(1)Djokovic d. Filip Krajinovic [SRB],7-6(6) 6-3,1.23,10.30%,6.40%,64.10%,76.00%,35.70%,3/5,01:58
28-Sep-20,Roland Garros,Clay,F,1,2,(1)Rafael Nadal [ESP] d. (2)Djokovic,6-0 6-2 7-5,0.66,1.00%,4.00%,66.70%,50.00%,48.50%,1/11,02:41
28-Sep-20,Roland Garros,Clay,SF,1,6,(1)Djokovic d. (5)Stefanos Tsitsipas [GRE],6-3 6-2 5-7 4-6 6-1,1.23,3.30%,3.90%,66.70%,72.50%,47.10%,1/11,03:54
28-Sep-20,Roland Garros,Clay,QF,1,18,(1)Djokovic d. (17)Pablo Carreno Busta [ESP],4-6 6-2 6-3 6-4,1.15,1.50%,3.80%,56.50%,71.60%,52.60%,1/10,03:10
28-Sep-20,Roland Garros,Clay,R16,1,16,(1)Djokovic d. (15)Karen Khachanov [RUS],6-4 6-3 6-3,1.42,2.20%,1.10%,64.00%,70.20%,59.40%,7/9,02:23
28-Sep-20,Roland Garros,Clay,R32,1,153,(1)Djokovic d. (LL)Daniel Elahi Galan [COL],6-0 6-3 6-2,1.75,2.70%,2.70%,68.90%,74.50%,56.50%,5/5,02:08
28-Sep-20,Roland Garros,Clay,R64,1,66,(1)Djokovic d. Ricardas Berankis [LTU],6-1 6-2 6-2,1.98,15.20%,1.50%,57.60%,94.70%,46.40%,2/2,01:23
28-Sep-20,Roland Garros,Clay,R128,1,80,(1)Djokovic d. Mikael Ymer [SWE],6-0 6-2 6-3,1.97,3.40%,3.40%,60.30%,74.30%,60.90%,0/2,01:38
14-Sep-20,Rome Masters,Clay,F,1,15,(1)Djokovic d. (8)Diego Schwartzman [ARG],7-5 6-3,1.25,2.90%,1.40%,68.60%,68.80%,40.90%,3/6,01:53
14-Sep-20,Rome Masters,Clay,SF,1,34,(1)Djokovic d. Casper Ruud [NOR],7-5 6-3,1.3,15.20%,1.30%,67.10%,69.80%,61.50%,7/8,02:11
14-Sep-20,Rome Masters,Clay,QF,1,97,(1)Djokovic d. (Q)Dominik Koepfer [GER],6-3 4-6 6-3,1.25,6.70%,0.00%,64.00%,64.60%,51.90%,0/4,02:10
14-Sep-20,Rome Masters,Clay,R16,1,29,(1)Djokovic d. Filip Krajinovic [SRB],7-6(7) 6-3,1.2,3.90%,5.20%,64.90%,70.00%,51.90%,5/6,02:07
14-Sep-20,Rome Masters,Clay,R32,1,87,(1)Djokovic d. (WC)Salvatore Caruso [ITA],6-3 6-2,1.97,8.30%,2.10%,66.70%,81.30%,68.80%,0/0,01:24
31-Aug-20,US Open,Hard,R16,1,27,(20)Pablo Carreno Busta [ESP] d. (1)Djokovic,6-5 DEF,1.33,32.10%,0.00%,71.40%,80.00%,62.50%,1/2,01:00
31-Aug-20,US Open,Hard,R32,1,29,(1)Djokovic d. (28)Jan Lennard Struff [GER],6-3 6-3 6-1,1.62,4.90%,6.20%,63.00%,80.40%,56.70%,4/4,01:43
31-Aug-20,US Open,Hard,R64,1,44,(1)Djokovic d. Kyle Edmund [GBR],6-7(5) 6-3 6-4 6-2,1.7,14.80%,2.80%,66.70%,83.30%,58.30%,3/5,03:13
31-Aug-20,US Open,Hard,R128,1,109,(1)Djokovic d. Damir Dzumhur [BIH],6-1 6-4 6-1,1.57,6.10%,6.10%,59.80%,73.50%,54.50%,6/7,01:58
24-Aug-20,Cincinnati Masters,Hard,F,1,30,(1)Djokovic d. Milos Raonic [CAN],1-6 6-3 6-4,0.96,2.60%,6.60%,51.30%,74.40%,48.60%,2/5,02:00
24-Aug-20,Cincinnati Masters,Hard,SF,1,12,(1)Djokovic d. (8)Roberto Bautista Agut [ESP],4-6 6-4 7-6(0),1.09,13.60%,6.80%,56.30%,69.00%,42.20%,6/12,03:00
24-Aug-20,Cincinnati Masters,Hard,QF,1,34,(1)Djokovic d. Jan Lennard Struff [GER],6-3 6-1,1.81,10.40%,6.30%,68.80%,72.70%,60.00%,1/3,01:02
24-Aug-20,Cincinnati Masters,Hard,R16,1,55,(1)Djokovic d. (WC)Tennys Sandgren [USA],6-2 6-4,1.67,3.60%,7.30%,56.40%,83.90%,62.50%,4/4,01:28
24-Aug-20,Cincinnati Masters,Hard,R32,1,72,(1)Djokovic d. (Q)Ricardas Berankis [LTU],7-6(2) 6-4,1.26,12.50%,10.90%,54.70%,71.40%,51.70%,2/5,01:41
24-Feb-20,Dubai,Hard,F,1,6,(1)Djokovic d. (2)Stefanos Tsitsipas [GRE],6-3 6-4,1.4,3.50%,0.00%,63.20%,77.80%,57.10%,1/2,01:17
24-Feb-20,Dubai,Hard,SF,1,9,(1)Djokovic d. (3)Gael Monfils [FRA],2-6 7-6(8) 6-1,1.11,5.20%,1.00%,74.00%,60.60%,52.00%,4/7,02:35
24-Feb-20,Dubai,Hard,QF,1,17,(1)Djokovic d. (7)Karen Khachanov [RUS],6-2 6-2,1.98,4.40%,4.40%,60.00%,88.90%,44.40%,1/2,01:06
24-Feb-20,Dubai,Hard,R16,1,80,(1)Djokovic d. Philipp Kohlschreiber [GER],6-3 6-1,2,4.50%,4.50%,54.50%,79.20%,70.00%,0/0,00:59
24-Feb-20,Dubai,Hard,R32,1,260,(1)Djokovic d. (WC)Malek Jaziri [TUN],6-1 6-2,2.34,16.30%,7.00%,69.80%,83.30%,61.50%,0/0,01:00
20-Jan-20,Australian Open,Hard,F,2,5,(2)Djokovic d. (5)Dominic Thiem [AUT],6-4 4-6 2-6 6-3 6-4,1.2,6.70%,3.70%,64.90%,75.90%,51.10%,7/12,03:59
20-Jan-20,Australian Open,Hard,SF,2,3,(2)Djokovic d. (3)Roger Federer [SUI],7-6(1) 6-4 6-3,1.31,10.80%,1.00%,72.50%,73.00%,53.60%,5/7,02:18
20-Jan-20,Australian Open,Hard,QF,2,35,(2)Djokovic d. (32)Milos Raonic [CAN],6-4 6-3 7-6(1),1.52,4.00%,1.00%,69.30%,85.70%,48.40%,2/2,02:49
20-Jan-20,Australian Open,Hard,R16,2,14,(2)Djokovic d. (14)Diego Schwartzman [ARG],6-3 6-4 6-4,1.57,9.30%,1.20%,64.00%,74.50%,67.70%,2/3,02:06
20-Jan-20,Australian Open,Hard,R32,2,71,(2)Djokovic d. Yoshihito Nishioka [JPN],6-3 6-2 6-2,3.46,27.40%,3.20%,74.20%,93.50%,68.80%,1/1,01:25
20-Jan-20,Australian Open,Hard,R64,2,146,(2)Djokovic d. (WC)Tatsuma Ito [JPN],6-1 6-4 6-2,2.64,25.00%,7.80%,71.90%,93.50%,55.60%,0/0,01:35
20-Jan-20,Australian Open,Hard,R128,2,37,(2)Djokovic d. Jan Lennard Struff [GER],7-6(5) 6-2 2-6 6-1,1.4,15.20%,3.30%,65.20%,76.70%,50.00%,1/5,02:16
06-Jan-20,Atp Cup,Hard,F,2,1,Djokovic d. Rafael Nadal [ESP],6-2 7-6(4),1.63,18.80%,3.10%,76.60%,83.70%,60.00%,5/5,01:55
06-Jan-20,Atp Cup,Hard,SF,2,5,Djokovic d. Daniil Medvedev [RUS],6-1 5-7 6-4,1.17,3.60%,4.50%,67.60%,70.70%,44.40%,8/11,02:47
06-Jan-20,Atp Cup,Hard,QF,2,14,Djokovic d. Denis Shapovalov [CAN],4-6 6-1 7-6(4),1.04,3.80%,7.50%,60.40%,71.90%,57.10%,5/7,02:40
06-Jan-20,Atp Cup,Hard,RR,2,9,Djokovic d. Gael Monfils [FRA],6-3 6-2,1.27,0.00%,7.10%,51.40%,72.20%,58.80%,9/9,01:31
06-Jan-20,Atp Cup,Hard,RR,2,147,Djokovic d. Kevin Anderson [RSA],7-6(5) 7-6(6),1.57,13.50%,1.40%,74.30%,78.20%,68.40%,3/4,02:19
06-Jan-20,Atp Cup,Hard,RR,2,33,Djokovic d. Cristian Garin [CHI],6-3 6-3,1.38,5.70%,7.50%,56.60%,86.70%,47.80%,1/2,01:12
22-Nov-19,Davis Cup Finals QF: SRB vs RUS,Hard,RR,2,17,Djokovic d. Karen Khachanov [RUS],6-3 6-3,1.53,20.40%,0.00%,70.40%,81.60%,50.00%,2/2,01:14
21-Nov-19,Davis Cup Finals RR: FRA vs SRB,Hard,RR,2,24,Djokovic d. Benoit Paire [FRA],6-3 6-3,1.67,5.70%,3.80%,62.30%,75.80%,70.00%,2/2,01:09
20-Nov-19,Davis Cup Finals RR: SRB vs JPN,Hard,RR,2,73,Djokovic d. Yoshihito Nishioka [JPN],6-1 6-2,2.07,12.20%,0.00%,68.30%,82.10%,53.80%,0/1,01:07
11-Nov-19,Tour Finals,Hard,RR,2,3,(3)Roger Federer [SUI] d. (2)Djokovic,6-4 6-3,0.48,3.20%,4.80%,74.20%,56.50%,43.80%,4/7,01:13
11-Nov-19,Tour Finals,Hard,RR,2,5,(5)Dominic Thiem [AUT] d. (2)Djokovic,6-7(5) 6-3 7-6(5),1.07,9.70%,3.20%,62.40%,72.40%,48.60%,0/4,02:47
11-Nov-19,Tour Finals,Hard,RR,2,8,(2)Djokovic d. (8)Matteo Berrettini [ITA],6-2 6-1,2.33,10.00%,2.50%,60.00%,75.00%,75.00%,0/1,01:03
28-Oct-19,Paris Masters,Hard,F,1,28,(1)Djokovic d. Denis Shapovalov [CAN],6-3 6-4,1.92,3.90%,2.00%,70.60%,80.60%,80.00%,1/1,01:05
28-Oct-19,Paris Masters,Hard,SF,1,27,(1)Djokovic d. Grigor Dimitrov [BUL],7-6(5) 6-4,1.11,8.10%,6.50%,64.50%,85.00%,63.60%,0/0,01:38
28-Oct-19,Paris Masters,Hard,QF,1,7,(1)Djokovic d. (7)Stefanos Tsitsipas [GRE],6-1 6-2,2.33,11.90%,0.00%,69.00%,79.30%,76.90%,0/0,00:58
28-Oct-19,Paris Masters,Hard,R16,1,75,(1)Djokovic d. Kyle Edmund [GBR],7-6(7) 6-1,1.93,11.10%,1.90%,66.70%,88.90%,55.60%,0/0,01:22
28-Oct-19,Paris Masters,Hard,R32,1,97,(1)Djokovic d. (LL)Corentin Moutet [FRA],7-6(2) 6-4,1.34,5.30%,3.90%,68.40%,71.20%,58.30%,4/6,01:46
07-Oct-19,Shanghai Masters,Hard,QF,1,7,(6)Stefanos Tsitsipas [GRE] d. (1)Djokovic,3-6 7-5 6-3,0.92,9.30%,2.30%,74.40%,70.30%,72.70%,5/7,02:02
07-Oct-19,Shanghai Masters,Hard,R16,1,17,(1)Djokovic d. (16)John Isner [USA],7-5 6-3,2.48,17.30%,5.80%,78.80%,87.80%,72.70%,0/0,01:14
07-Oct-19,Shanghai Masters,Hard,R32,1,36,(1)Djokovic d. Denis Shapovalov [CAN],6-3 6-3,2.69,6.40%,0.00%,74.50%,88.60%,66.70%,1/1,01:10
30-Sep-19,Tokyo,Hard,F,1,80,(1)Djokovic d. (Q)John Millman [AUS],6-3 6-2,1.74,12.80%,0.00%,63.80%,86.70%,58.80%,0/0,01:09
30-Sep-19,Tokyo,Hard,SF,1,15,(1)Djokovic d. (3)David Goffin [BEL],6-3 6-4,1.45,11.90%,0.00%,66.10%,87.20%,50.00%,4/4,01:29
30-Sep-19,Tokyo,Hard,QF,1,24,(1)Djokovic d. (5)Lucas Pouille [FRA],6-1 6-2,2.72,20.00%,0.00%,55.00%,81.80%,72.20%,1/2,00:50
30-Sep-19,Tokyo,Hard,R16,1,133,(1)Djokovic d. (WC)Go Soeda [JPN],6-3 7-5,1.81,18.50%,3.70%,66.70%,80.60%,61.10%,3/4,01:34
30-Sep-19,Tokyo,Hard,R32,1,94,(1)Djokovic d. (Q)Alexei Popyrin [AUS],6-4 6-2,1.89,13.70%,3.90%,62.70%,84.40%,63.20%,0/0,01:29
26-Aug-19,US Open,Hard,R16,1,24,(23)Stan Wawrinka [SUI] d. (1)Djokovic,6-4 7-5 2-1 RET,0.7,2.70%,6.80%,60.30%,70.50%,41.40%,3/7,01:46
26-Aug-19,US Open,Hard,R32,1,111,(1)Djokovic d. Denis Kudla [USA],6-3 6-4 6-2,1.53,6.50%,8.60%,62.40%,81.00%,60.00%,7/7,02:03
26-Aug-19,US Open,Hard,R64,1,56,(1)Djokovic d. Juan Ignacio Londero [ARG],6-4 7-6(3) 6-1,1.3,8.50%,9.80%,51.20%,71.40%,47.50%,3/8,02:15
26-Aug-19,US Open,Hard,R128,1,76,(1)Djokovic d. Roberto Carballes Baena [ESP],6-4 6-1 6-4,1.79,5.50%,4.10%,60.30%,84.10%,65.50%,0/0,01:52
12-Aug-19,Cincinnati Masters,Hard,SF,1,8,(9)Daniil Medvedev [RUS] d. (1)Djokovic,3-6 6-3 6-3,1.1,8.70%,1.40%,72.50%,72.00%,63.20%,0/3,01:42
12-Aug-19,Cincinnati Masters,Hard,QF,1,31,(1)Djokovic d. Lucas Pouille [FRA],7-6(2) 6-1,1.65,7.90%,9.50%,71.40%,88.90%,38.90%,3/3,01:26
12-Aug-19,Cincinnati Masters,Hard,R16,1,53,(1)Djokovic d. (Q)Pablo Carreno Busta [ESP],6-3 6-4,1.47,12.90%,0.00%,71.00%,81.80%,50.00%,4/4,01:30
12-Aug-19,Cincinnati Masters,Hard,R32,1,45,(1)Djokovic d. (WC)Sam Querrey [USA],7-5 6-1,1.55,23.80%,7.90%,58.70%,83.80%,50.00%,4/5,01:18
01-Jul-19,Wimbledon,Grass,F,1,3,(1)Djokovic d. (2)Roger Federer [SUI],7-6(5) 1-6 7-6(4) 4-6 13-12,0.87,4.60%,4.10%,62.10%,74.30%,47.00%,1/6,04:57
