Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
27_Aug_2007,US Open,Hard,R32,3,57,(3)Djokovic d. Juan Martin Del Potro [ARG],6-1 6-3 6-4,,1.77,9.70%,2.80%,75.00%,79.60%,50.00%,6-May,1:42
27_Aug_2007,US Open,Hard,R64,3,35,(3)Djokovic d. Radek Stepanek [CZE],6-7(4) 7-6(5) 5-7 7-5 7-6(2),,1.16,10.30%,2.30%,55.40%,79.40%,62.80%,7-Apr,4:41
27_Aug_2007,US Open,Hard,R128,3,95,(3)Djokovic d. (LL)Robin Haase [NED],6-2 6-1 6-3,,2.08,7.60%,1.50%,60.60%,82.50%,65.40%,1-Jan,1:36
13_Aug_2007,Cincinnati Masters,Hard,R32,3,19,Carlos Moya [ESP] d. (4)Djokovic,6-4 6-1,,0.52,10.90%,8.70%,54.30%,72.00%,42.90%,0/4,1:01
5_Aug_2007,Canada Masters,Hard,F,4,1,(3)Djokovic d. (1)Roger Federer [SUI],7-6(2) 2-6 7-6(2), (ch),1,6.30%,3.10%,65.60%,69.80%,57.60%,9-Apr,2:13
5_Aug_2007,Canada Masters,Hard,SF,4,2,(3)Djokovic d. (2)Rafael Nadal [ESP],7-5 6-3, (ch),1.47,15.50%,2.80%,64.80%,80.40%,60.00%,8-Aug,1:51
5_Aug_2007,Canada Masters,Hard,QF,4,3,(3)Djokovic d. (5)Andy Roddick [USA],7-6(4) 6-4,,1.12,17.60%,6.80%,63.50%,80.90%,48.10%,3-Feb,1:46
5_Aug_2007,Canada Masters,Hard,R16,4,26,(3)Djokovic d. David Nalbandian [ARG],6-2 6-3,,2.69,11.40%,0.00%,77.30%,91.20%,60.00%,0/0,1:10
5_Aug_2007,Canada Masters,Hard,R32,4,254,(3)Djokovic d. Nicolas Kiefer [GER],6-3 6-3,,1.57,9.30%,3.70%,75.90%,75.60%,69.20%,3-Mar,1:24
23_Jul_2007,Umag,Clay,R16,3,176,(Q)Viktor Troicki [SRB] d. (1)Djokovic,2-6 6-4 7-5,,1.04,3.40%,2.30%,62.50%,61.80%,45.50%,10-Apr,2:22
23_Jul_2007,Umag,Clay,R32,3,182,(1)Djokovic d. (Q)Pablo Andujar [ESP],6-1 6-3,,1.69,5.40%,1.80%,67.90%,73.70%,61.10%,6-Jun,1:11
25_Jun_2007,Wimbledon,Grass,SF,5,2,(2)Rafael Nadal [ESP] d. (4)Djokovic,3-6 6-1 4-1 RET, (ch),0.72,9.10%,2.60%,64.90%,66.00%,40.70%,10-Jun,1:41
25_Jun_2007,Wimbledon,Grass,QF,5,16,(4)Djokovic d. (10)Marcos Baghdatis [CYP],7-6(4) 7-6(9) 6-7(3) 4-6 7-5,,1.13,6.40%,2.10%,69.70%,72.50%,52.60%,8-Mar,5:00
25_Jun_2007,Wimbledon,Grass,R16,5,19,(4)Djokovic d. (16)Lleyton Hewitt [AUS],7-6(8) 7-6(2) 4-6 7-6(5), (ch),1.05,9.80%,2.90%,71.80%,73.60%,44.90%,12-Aug,4:12
25_Jun_2007,Wimbledon,Grass,R32,5,,(4)Djokovic d. Nicolas Kiefer [GER],7-6(4) 6-7(6) 6-2 7-6(5),,1.36,7.70%,2.80%,64.10%,81.30%,60.80%,3-Feb,3:39
25_Jun_2007,Wimbledon,Grass,R64,5,67,(4)Djokovic d. Amer Delic [BIH],6-3 3-6 6-3 7-6(4),,1.35,7.40%,1.90%,70.40%,76.30%,62.50%,6-Mar,2:19
25_Jun_2007,Wimbledon,Grass,R128,5,47,(4)Djokovic d. Potito Starace [ITA],6-0 6-3 6-4,,1.74,8.10%,1.40%,66.20%,77.60%,64.00%,2-Jan,1:35
11_Jun_2007,Queen's Club,Grass,R16,4,43,(14)Arnaud Clement [FRA] d. (4)Djokovic,2-6 6-3 6-4,,1.05,23.40%,5.20%,62.30%,79.20%,48.30%,8-Jun,1:53
11_Jun_2007,Queen's Club,Grass,R32,4,86,(4)Djokovic d. Robert Kendrick [USA],3-6 6-3 6-2,,1.19,7.10%,1.20%,64.30%,72.20%,60.00%,4-Mar,1:34
28_May_2007,Roland Garros,Clay,SF,6,2,(2)Rafael Nadal [ESP] d. (6)Djokovic,7-5 6-4 6-2, (ch),0.62,3.20%,1.10%,71.60%,57.40%,37.00%,9-Mar,2:28
28_May_2007,Roland Garros,Clay,QF,6,125,(6)Djokovic d. Igor Andreev [RUS],6-3 6-3 6-3,,1.17,3.00%,3.00%,67.30%,70.60%,48.50%,6-May,2:12
28_May_2007,Roland Garros,Clay,R16,6,51,(6)Djokovic d. Fernando Verdasco [ESP],6-3 6-3 7-6(1),,1.22,8.00%,0.90%,71.70%,67.90%,59.40%,7-Jun,2:45
28_May_2007,Roland Garros,Clay,R32,6,129,(6)Djokovic d. (WC)Olivier Patience [FRA],7-6(2) 2-6 3-6 7-6(4) 6-3,,1.04,6.90%,1.90%,59.10%,70.20%,63.10%,12-Jul,4:04
28_May_2007,Roland Garros,Clay,R64,6,306,(6)Djokovic d. (Q)Laurent Recouderc [FRA],6-3 3-6 6-3 6-1,,1.36,5.00%,1.00%,67.30%,72.10%,57.60%,4-Feb,2:15
28_May_2007,Roland Garros,Clay,R128,6,123,(6)Djokovic d. (LL)Santiago Giraldo [COL],6-3 7-6(3) 6-4,,1.15,6.00%,5.10%,66.70%,70.50%,46.20%,11-Sep,2:11
14_May_2007,Hamburg Masters,Clay,QF,6,36,Carlos Moya [ESP] d. (4)Djokovic,7-6(4) 4-6 7-5,,1.01,3.70%,1.90%,69.40%,73.30%,36.40%,11-Aug,2:41
14_May_2007,Hamburg Masters,Clay,R16,6,23,(4)Djokovic d. Jarkko Nieminen [FIN],7-5 4-6 6-4,,0.92,1.60%,0.00%,64.20%,55.70%,50.00%,14/20,2:38
14_May_2007,Hamburg Masters,Clay,R32,6,38,(4)Djokovic d. Julien Benneteau [FRA],7-6(5) 6-3,,1.45,14.30%,1.60%,69.80%,72.70%,68.40%,4-Mar,1:53
7_May_2007,Rome Masters,Clay,QF,5,2,(2)Rafael Nadal [ESP] d. (5)Djokovic,6-2 6-3, (ch),0.56,1.50%,1.50%,71.60%,56.30%,31.60%,12-Aug,1:41
7_May_2007,Rome Masters,Clay,R16,5,18,(5)Djokovic d. Marcos Baghdatis [CYP],6-2 7-5,,1.22,6.30%,1.60%,55.60%,57.10%,57.10%,5-Feb,1:35
7_May_2007,Rome Masters,Clay,R32,5,27,(5)Djokovic d. Robin Soderling [SWE],3-6 6-4 6-3,,1.08,4.40%,3.30%,62.20%,67.90%,47.10%,13-Sep,2:12
29_Apr_2007,Estoril,Clay,F,5,15,(3)Djokovic d. (5)Richard Gasquet [FRA],7-6(7) 0-6 6-1, (ch),0.87,3.10%,4.20%,62.50%,65.00%,38.90%,12-Jul,2:11
29_Apr_2007,Estoril,Clay,SF,5,7,(3)Djokovic d. (2)Tommy Robredo [ESP],7-5 6-1,,1.37,1.70%,6.90%,55.20%,75.00%,57.70%,2-Jan,1:19
29_Apr_2007,Estoril,Clay,QF,5,62,(3)Djokovic d. Guillermo Garcia Lopez [ESP],6-4 1-6 7-5,,1.03,4.60%,3.70%,56.00%,57.40%,50.00%,12-Jun,2:43
29_Apr_2007,Estoril,Clay,R16,5,232,(3)Djokovic d. (Q)Santiago Ventura [ESP],6-2 6-2,,1.71,6.80%,4.50%,72.70%,78.10%,41.70%,0/1,0:56
29_Apr_2007,Estoril,Clay,R32,5,177,(3)Djokovic d. Igor Andreev [RUS],6-2 4-6 7-6(5),,1.15,2.00%,3.00%,65.70%,69.20%,64.70%,4-Feb,2:43
15_Apr_2007,Monte Carlo Masters,Clay,R16,7,16,(12)David Ferrer [ESP] d. (6)Djokovic,7-5 6-4,,0.86,3.70%,3.70%,61.70%,60.00%,41.90%,11-Jun,1:49
15_Apr_2007,Monte Carlo Masters,Clay,R32,7,45,(6)Djokovic d. Gaston Gaudio [ARG],6-1 3-6 6-1,,1.4,4.50%,3.00%,54.50%,75.00%,43.30%,8-Apr,1:42
6_Apr_2007,Davis Cup G1 R2: SRB vs GEO,Clay,RR,7,,Djokovic d. George Chantouria [GEO],6-1 5-0 RET,,,,,,,,,
19_Mar_2007,Miami Masters,Hard,F,10,55,(10)Djokovic d. (Q)Guillermo Canas [ARG],6-3 6-2 6-4, (ch),1.39,7.30%,1.00%,66.70%,68.80%,71.90%,5-May,2:20
19_Mar_2007,Miami Masters,Hard,SF,10,12,(10)Djokovic d. (12)Andy Murray [GBR],6-1 6-0, (ch),2.07,4.80%,4.80%,66.70%,71.40%,71.40%,3-Mar,1:03
19_Mar_2007,Miami Masters,Hard,QF,10,2,(10)Djokovic d. (2)Rafael Nadal [ESP],6-3 6-4, (ch),1.2,10.80%,0.00%,69.20%,64.40%,75.00%,5-Apr,1:37
19_Mar_2007,Miami Masters,Hard,R16,10,84,(10)Djokovic d. (Q)Feliciano Lopez [ESP],6-0 6-3,,2.56,9.80%,2.40%,68.30%,85.70%,69.20%,1-Jan,0:57
19_Mar_2007,Miami Masters,Hard,R32,10,76,(10)Djokovic d. Michael Llodra [FRA],6-4 6-1,,2.52,2.30%,2.30%,61.40%,85.20%,76.50%,0/0,1:00
19_Mar_2007,Miami Masters,Hard,R64,10,82,(10)Djokovic d. Daniele Bracciali [ITA],7-6(4) 6-4,,1.34,19.70%,1.50%,68.20%,80.00%,71.40%,3-Mar,1:24
5_Mar_2007,Indian Wells Masters,Hard,F,13,2,(2)Rafael Nadal [ESP] d. (12)Djokovic,6-2 7-5, (ch),0.75,5.90%,3.90%,51.00%,76.90%,44.00%,4-Jan,1:34
5_Mar_2007,Indian Wells Masters,Hard,SF,13,14,(12)Djokovic d. (13)Andy Murray [GBR],6-2 6-3, (ch),1.83,7.10%,0.00%,57.10%,83.30%,61.10%,3-Feb,1:03
5_Mar_2007,Indian Wells Masters,Hard,QF,13,15,(12)Djokovic d. (14)David Ferrer [ESP],6-3 6-4,,1.46,6.90%,3.40%,67.20%,76.90%,57.90%,4-Mar,1:17
5_Mar_2007,Indian Wells Masters,Hard,R16,13,46,(12)Djokovic d. Julien Benneteau [FRA],6-3 6-1,,1.34,10.80%,1.50%,70.80%,65.20%,52.60%,11-Oct,1:31
5_Mar_2007,Indian Wells Masters,Hard,R32,13,71,(12)Djokovic d. Evgeny Korolev [KAZ],6-2 6-1,,2.12,4.70%,4.70%,58.10%,92.00%,44.40%,3-Feb,0:55
5_Mar_2007,Indian Wells Masters,Hard,R64,13,43,(12)Djokovic d. Robby Ginepri [USA],6-4 6-4,,1.2,3.20%,6.30%,55.60%,68.60%,50.00%,4-Jan,1:22
26_Feb_2007,Dubai,Hard,QF,14,1,(1)Roger Federer [SUI] d. (7)Djokovic,6-3 6-7(6) 6-3, (ch),0.8,6.10%,4.10%,64.30%,66.70%,48.60%,7-Mar,2:03
26_Feb_2007,Dubai,Hard,R16,14,98,(7)Djokovic d. (Q)Rainer Schuettler [GER],7-6(5) 6-3,,1.34,10.40%,4.50%,71.60%,77.10%,57.90%,3-Mar,1:38
26_Feb_2007,Dubai,Hard,R32,14,49,(7)Djokovic d. Kristof Vliegen [BEL],4-6 6-4 6-3,,1.22,6.80%,4.50%,61.40%,74.10%,52.90%,6-Mar,1:54
19_Feb_2007,Rotterdam,Hard,SF,14,22,Mikhail Youzhny [RUS] d. (5)Djokovic,3-6 7-6(7) 7-5,,,,,,,,,
19_Feb_2007,Rotterdam,Hard,QF,14,7,(5)Djokovic d. (2)Tommy Robredo [ESP],4-6 6-4 7-5,,1.08,4.30%,2.20%,69.90%,75.40%,39.30%,5-Feb,2:26
19_Feb_2007,Rotterdam,Hard,R16,14,120,(5)Djokovic d. (Q)Andrei Pavel [ROU],6-7(8) 6-1 6-3,,1.72,11.30%,2.50%,76.30%,78.70%,63.20%,2-Jan,2:09
19_Feb_2007,Rotterdam,Hard,R32,14,67,(5)Djokovic d. (Q)Florent Serra [FRA],7-6(6) 6-4,,1.21,7.50%,0.00%,73.10%,77.60%,61.10%,0/0,1:28
12_Feb_2007,Marseille,Hard,R32,14,22,Mikhail Youzhny [RUS] d. (4)Djokovic,6-4 4-6 7-6,,0.88,4.40%,2.60%,51.80%,64.40%,56.40%,9-Jun,2:32
15_Jan_2007,Australian Open,Hard,R16,15,1,(1)Roger Federer [SUI] d. (14)Djokovic,6-2 7-5 6-3, (ch),0.56,6.90%,2.00%,61.40%,61.30%,46.20%,8-Mar,1:50
15_Jan_2007,Australian Open,Hard,R32,15,102,(14)Djokovic d. Danai Udomchoke [THA],6-3 6-4 5-7 6-1,,1.23,12.40%,0.80%,74.40%,67.80%,54.80%,9-Jun,2:45
15_Jan_2007,Australian Open,Hard,R64,15,79,(14)Djokovic d. Feliciano Lopez [ESP],6-2 7-5 6-1,,1.56,9.30%,1.20%,68.60%,69.50%,66.70%,5-Apr,2:01
15_Jan_2007,Australian Open,Hard,R128,15,43,(14)Djokovic d. Nicolas Massu [CHI],6-1 6-1 6-0, (ch),2.28,8.50%,1.70%,67.80%,82.50%,57.90%,3-Mar,1:21
1_Jan_2007,Adelaide,Hard,F,16,153,(1)Djokovic d. (WC)Chris Guccione [AUS],6-3 6-7(6) 6-4,,1.09,3.40%,5.10%,60.20%,70.40%,55.30%,6-May,2:27
1_Jan_2007,Adelaide,Hard,SF,16,193,(1)Djokovic d. Joachim Johansson [SWE],6-3 6-2,,2.95,18.20%,4.50%,68.20%,93.30%,64.30%,0/0,1:07
1_Jan_2007,Adelaide,Hard,QF,16,70,(1)Djokovic d. Paul Goldstein [USA],6-4 7-5,,1.3,11.10%,4.20%,66.70%,70.80%,45.80%,7-Apr,1:41
1_Jan_2007,Adelaide,Hard,RR,16,76,(1)Djokovic d. Jan Hajek [CZE],6-0 6-1,,1.99,22.50%,2.50%,70.00%,82.10%,41.70%,1-Jan,0:58
1_Jan_2007,Adelaide,Hard,RR,16,200,(1)Djokovic d. (WC)Alun Jones [AUS],6-1 6-2,,2.2,4.40%,6.70%,66.70%,86.70%,60.00%,3-Mar,0:54
30_Oct_2006,Paris Masters,Carpet,R32,16,54,Paul Henri Mathieu [FRA] d. (12)Djokovic,7-6(11) 7-6(4),,0.98,6.90%,0.00%,56.30%,73.50%,47.40%,7-Apr,2:41
16_Oct_2006,Madrid Masters,Hard,QF,17,10,(10)Fernando Gonzalez [CHI] d. (15)Djokovic,7-5 5-7 7-5,,0.84,4.60%,2.80%,69.40%,69.30%,48.50%,11-Jul,2:21
16_Oct_2006,Madrid Masters,Hard,R16,17,19,(15)Djokovic d. Andy Murray [GBR],1-6 7-5 6-3, (ch),0.98,3.30%,3.30%,54.40%,71.40%,51.20%,7-Apr,2:11
16_Oct_2006,Madrid Masters,Hard,R32,17,27,(15)Djokovic d. Richard Gasquet [FRA],7-6(2) 1-6 6-1,,1.25,12.50%,4.20%,65.30%,80.90%,52.00%,6-Mar,1:38
9_Oct_2006,Vienna,Hard,R16,16,44,Stan Wawrinka [SUI] d. (8)Djokovic,6-3 6-3,,0.59,2.20%,4.40%,57.80%,65.40%,42.10%,0/3,1:02
9_Oct_2006,Vienna,Hard,R32,16,146,(8)Djokovic d. (LL)Tomas Zib [CZE],6-3 6-4,,1.24,26.20%,3.30%,60.70%,91.90%,41.70%,3-Mar,1:06
2_Oct_2006,Metz,Hard,F,22,48,(3)Djokovic d. Jurgen Melzer [AUT],4-6 6-3 6-2, (ch),1.23,11.40%,1.10%,65.90%,70.70%,53.30%,9-Jul,1:51
2_Oct_2006,Metz,Hard,SF,22,35,(3)Djokovic d. Sebastien Grosjean [FRA],6-7(4) 7-6(1) 6-3,,1.09,5.40%,1.80%,62.20%,72.50%,52.40%,9-Jun,2:45
2_Oct_2006,Metz,Hard,QF,22,265,(3)Djokovic d. (Q)Tobias Clemens [GER],6-4 6-1,,1.88,19.10%,2.10%,55.30%,84.60%,61.90%,0/1,0:59
2_Oct_2006,Metz,Hard,R16,22,66,(3)Djokovic d. Daniele Bracciali [ITA],6-0 6-3,,1.83,16.30%,2.00%,65.30%,78.10%,58.80%,2-Feb,1:00
2_Oct_2006,Metz,Hard,R32,22,67,(3)Djokovic d. Nicolas Mahut [FRA],6-2 6-3,,1.65,7.70%,1.90%,51.90%,77.80%,68.00%,2-Feb,1:04
22_Sep_2006,Davis Cup WG PO: SUI vs SCG,Hard,RR,21,44,Djokovic d. Stan Wawrinka [SUI],6-4 3-6 2-6 7-6(3) 6-4,,,,,,,,,
22_Sep_2006,Davis Cup WG PO: SUI vs SCG,Hard,RR,21,1,Roger Federer [SUI] d. Djokovic,6-3 6-2 6-3,,,,,,,,,
28_Aug_2006,US Open,Hard,R32,23,17,(15)Lleyton Hewitt [AUS] d. (20)Djokovic,6-3 6-1 6-2,,0.54,3.60%,8.40%,67.50%,57.10%,37.00%,11-May,1:29
28_Aug_2006,US Open,Hard,R64,23,60,(20)Djokovic d. Mardy Fish [USA],7-6(5) 6-4 3-6 7-6(3),,0.93,6.10%,5.40%,62.20%,77.20%,58.90%,10-Sep,3:11
28_Aug_2006,US Open,Hard,R128,23,577,(20)Djokovic d. (WC)Donald Young [USA],4-6 6-3 6-0 6-1,,1.53,7.80%,3.90%,68.60%,72.90%,56.30%,8-Jul,1:41
14_Aug_2006,Cincinnati Masters,Hard,R32,24,52,Florent Serra [FRA] d. Djokovic,6-4 6-4,,0.8,10.50%,5.30%,57.90%,63.60%,54.20%,4-Jan,1:08
14_Aug_2006,Cincinnati Masters,Hard,R64,24,15,Djokovic d. (12)Jarkko Nieminen [FIN],7-6(5) 6-4,,1.09,6.10%,4.90%,53.70%,65.90%,65.80%,3-Mar,1:42
24_Jul_2006,Umag,Clay,F,28,69,Stan Wawrinka [SUI] d. (4)Djokovic,6-6(1) RET,,1.06,0.00%,2.20%,64.40%,69.00%,43.80%,9-Jul,1:13
24_Jul_2006,Umag,Clay,SF,28,42,(4)Djokovic d. (5)Carlos Moya [ESP],6-1 7-5,,1.46,0.00%,4.90%,67.20%,73.20%,55.00%,3-Feb,1:22
24_Jul_2006,Umag,Clay,QF,28,110,(4)Djokovic d. Jiri Vanek [CZE],6-1 3-6 7-5,,1.17,7.50%,7.50%,56.30%,64.40%,51.40%,8-Mar,1:50
24_Jul_2006,Umag,Clay,R16,28,559,(4)Djokovic d. (Q)Stefano Ianni [ITA],6-3 6-4,,1.64,5.40%,1.80%,62.50%,82.90%,57.10%,4-Mar,2:52
24_Jul_2006,Umag,Clay,R32,28,1543,(4)Djokovic d. (WC)Luka Belic [CRO],6-3 6-3,,1.49,6.50%,4.30%,73.90%,73.50%,58.30%,0/2,1:00
17_Jul_2006,Amersfoort,Clay,F,36,37,(3)Djokovic d. (4)Nicolas Massu [CHI],7-6(5) 6-4, (ch),1.13,13.20%,4.40%,52.90%,75.00%,50.00%,4-Feb,2:42
17_Jul_2006,Amersfoort,Clay,SF,36,28,(3)Djokovic d. (1)Guillermo Coria [ARG],6-2 1-0 RET,,2.48,7.70%,0.00%,65.40%,70.60%,77.80%,2-Jan,0:38
17_Jul_2006,Amersfoort,Clay,QF,36,87,(3)Djokovic d. Marc Gicquel [FRA],6-3 6-4,,1.33,8.20%,4.90%,60.70%,81.10%,41.70%,3-Feb,1:15
17_Jul_2006,Amersfoort,Clay,R16,36,127,(3)Djokovic d. Tomas Zib [CZE],6-4 6-2,,1.57,21.30%,6.60%,67.20%,80.50%,55.00%,4-Apr,1:26
17_Jul_2006,Amersfoort,Clay,R32,36,73,(3)Djokovic d. Boris Pashanski [SRB],6-0 6-3,,1.51,5.50%,3.60%,60.00%,63.60%,63.60%,0/1,1:22
26_Jun_2006,Wimbledon,Grass,R16,39,10,(7)Mario Ancic [CRO] d. Djokovic,6-4 4-6 4-6 7-5 6-3,,0.96,8.30%,3.80%,65.20%,81.40%,54.30%,8-May,3:24
26_Jun_2006,Wimbledon,Grass,R32,39,41,Djokovic d. Mikhail Youzhny [RUS],4-6 6-2 6-3 6-3,,1.27,6.30%,2.70%,64.00%,78.90%,55.00%,5-Apr,2:36
26_Jun_2006,Wimbledon,Grass,R64,39,8,Djokovic d. (11)Tommy Robredo [ESP],7-6(5) 6-2 6-4,,1.33,2.10%,3.20%,67.00%,73.00%,48.40%,5-Feb,2:13
26_Jun_2006,Wimbledon,Grass,R128,39,65,Djokovic d. Paul Goldstein [USA],6-3 6-2 7-6(3),,1.19,8.20%,4.10%,60.20%,78.00%,48.70%,6-Apr,2:04
19_Jun_2006,s Hertogenbosch,Grass,R16,40,128,Jan Hernych [CZE] d. (8)Djokovic,6-2 6-4,,0.71,9.10%,10.90%,54.50%,73.30%,40.00%,6-Mar,1:08
19_Jun_2006,s Hertogenbosch,Grass,R32,40,89,(8)Djokovic d. Alexander Waske [GER],6-7(9) 7-6(4) 7-6(4),,1.05,8.30%,7.40%,56.20%,86.80%,52.80%,3-Feb,3:02
29_May_2006,Roland Garros,Clay,QF,63,2,(2)Rafael Nadal [ESP] d. Djokovic,6-4 6-4 RET, (ch),0.69,3.00%,4.50%,73.10%,55.10%,22.20%,7-Feb,1:54
29_May_2006,Roland Garros,Clay,R16,63,28,Djokovic d. (25)Gael Monfils [FRA],7-6(5) 7-6(5) 6-3,,1.28,6.90%,4.00%,58.40%,74.60%,66.70%,6-Mar,2:33
29_May_2006,Roland Garros,Clay,R32,63,25,Djokovic d. (23)Tommy Haas [GER],7-5 6-1 7-6(4),,1.58,7.50%,3.80%,71.30%,75.40%,69.60%,4-Feb,2:14
29_May_2006,Roland Garros,Clay,R64,63,9,Djokovic d. (9)Fernando Gonzalez [CHI],6-4 6-1 3-6 4-6 6-1,,1.11,3.90%,0.70%,68.60%,71.40%,54.20%,15-Dec,3:03
29_May_2006,Roland Garros,Clay,R128,63,46,Djokovic d. Luis Horna [PER],6-3 5-0 RET,,2.52,16.70%,2.80%,83.30%,83.30%,66.70%,0/0,1:00
15_May_2006,Hamburg Masters,Clay,R32,71,34,Fernando Verdasco [ESP] d. (Q)Djokovic,6-4 6-3,,0.71,1.70%,0.00%,76.70%,43.50%,50.00%,9-Mar,1:29
15_May_2006,Hamburg Masters,Clay,R64,71,21,(Q)Djokovic d. (10)Guillermo Coria [ARG],6-3 3-6 6-3,,1.08,0.00%,1.10%,68.80%,54.70%,65.50%,13-Sep,2:18
24_Apr_2006,Barcelona,Clay,R64,66,178,(Q)Daniel Gimeno Traver [ESP] d. Djokovic,6-4 3-6 6-3,,1.04,2.40%,1.20%,65.90%,68.50%,42.90%,7-Mar,2:13
17_Apr_2006,Monte Carlo Masters,Clay,R64,67,1,(1)Roger Federer [SUI] d. (Q)Djokovic,6-3 2-6 6-3, (ch),0.79,1.10%,4.30%,64.90%,59.00%,57.60%,11-Aug,1:49
7_Apr_2006,Davis Cup G1 R2: GBR vs SCG,Carpet,RR,64,206,Djokovic d. Arvind Parmar [GBR],6-3 6-2 7-5,,,,,,,,,
7_Apr_2006,Davis Cup G1 R2: GBR vs SCG,Carpet,RR,64,49,Djokovic d. Greg Rusedski [GBR],6-3 4-6 6-3 7-6(6),,,,,,,,,
20_Mar_2006,Miami Masters,Hard,R64,66,7,(7)Guillermo Coria [ARG] d. Djokovic,7-5 6-1, (ch),0.66,2.40%,7.30%,52.40%,55.80%,38.50%,18-Dec,1:28
20_Mar_2006,Miami Masters,Hard,R128,66,37,Djokovic d. Paul Henri Mathieu [FRA],6-1 6-3,,4.32,22.20%,2.80%,72.20%,100.00%,60.00%,0/0,0:57
6_Mar_2006,Indian Wells Masters,Hard,R128,67,88,(Q)Julien Benneteau [FRA] d. Djokovic,6-3 6-4,,0.74,1.30%,2.70%,56.00%,59.50%,42.40%,12-Jul,1:33
20_Feb_2006,Rotterdam,Hard,QF,72,23,(6)Radek Stepanek [CZE] d. (Q)Djokovic,7-5 4-6 7-6(2),,0.84,2.80%,2.80%,69.20%,68.90%,60.60%,4-Feb,2:20
20_Feb_2006,Rotterdam,Hard,R16,72,40,(Q)Djokovic d. Tim Henman [GBR],5-7 6-3 6-4,,1,4.10%,3.30%,61.80%,72.40%,51.10%,9-Aug,2:40
20_Feb_2006,Rotterdam,Hard,R32,72,53,(Q)Djokovic d. Andreas Seppi [ITA],6-2 2-6 7-5,,1.03,6.00%,2.40%,54.20%,66.70%,47.40%,6-Jan,1:51
10_Feb_2006,Davis Cup G1 R1: ISR vs SCG,Hard,RR,70,196,Djokovic d. Noam Okun [ISR],7-6(2) 7-6(6) 6-2,,,,,,,,,
10_Feb_2006,Davis Cup G1 R1: ISR vs SCG,Hard,RR,70,170,Djokovic d. Dudi Sela [ISR],6-1 6-2 7-6(3),,,,,,,,,
30_Jan_2006,Zagreb,Carpet,SF,81,5,(1)Ivan Ljubicic [CRO] d. Djokovic,6-7(6) 6-3 6-4,,0.78,7.60%,3.80%,61.90%,72.30%,52.50%,10-Aug,2:21
30_Jan_2006,Zagreb,Carpet,QF,81,215,Djokovic d. (Q)Ilija Bozoljac [SRB],6-2 6-3,,1.72,20.40%,0.00%,69.40%,85.30%,60.00%,2-Feb,1:00
30_Jan_2006,Zagreb,Carpet,R16,81,21,Djokovic d. (4)Radek Stepanek [CZE],6-3 6-4,,1.31,11.70%,5.00%,55.00%,78.80%,55.60%,2-Jan,1:23
30_Jan_2006,Zagreb,Carpet,R32,81,59,Djokovic d. Robin Vik [CZE],6-1 7-5,,1.45,6.20%,3.10%,56.90%,73.00%,53.60%,7-May,1:19
16_Jan_2006,Australian Open,Hard,R128,76,68,Paul Goldstein [USA] d. Djokovic,6-2 1-6 6-3 6-2,,0.85,5.30%,7.90%,62.30%,62.00%,41.90%,13/19,2:28
31_Oct_2005,Paris Masters,Carpet,R16,85,21,(14)Tommy Robredo [ESP] d. (Q)Djokovic,6-4 6-3,,0.72,5.10%,3.80%,52.60%,65.90%,40.50%,13-Sep,1:21
31_Oct_2005,Paris Masters,Carpet,R32,85,9,(Q)Djokovic d. (4)Mariano Puerta [ARG],6-3 7-6(9),,1.24,14.60%,2.40%,62.20%,74.50%,61.30%,5-Apr,1:45
31_Oct_2005,Paris Masters,Carpet,R64,85,37,(Q)Djokovic d. Victor Hanescu [ROU],4-1 RET,,1.65,8.30%,8.30%,66.70%,75.00%,50.00%,0/0,0:19
24_Oct_2005,Lyon,Carpet,R16,88,24,Olivier Rochus [BEL] d. Djokovic,7-6(4) 7-5,,0.73,13.70%,3.20%,67.40%,68.80%,48.40%,11-Sep,1:54
24_Oct_2005,Lyon,Carpet,R32,88,105,Djokovic d. Ricardo Mello [BRA],7-6(5) 6-4,,1.09,5.00%,3.80%,63.70%,72.50%,41.40%,7-May,1:45
29_Aug_2005,US Open,Hard,R32,97,48,Fernando Verdasco [ESP] d. Djokovic,6-1 4-6 6-7(2) 6-4 6-4,,0.84,3.20%,1.90%,68.80%,62.30%,54.20%,14-Jun,3:04
29_Aug_2005,US Open,Hard,R64,97,24,Djokovic d. (22)Mario Ancic [CRO],6-3 5-7 7-6(4) 6-3,,1.06,4.30%,2.90%,61.60%,75.30%,49.10%,7-Mar,3:27
29_Aug_2005,US Open,Hard,R128,97,43,Djokovic d. Gael Monfils [FRA],7-5 4-6 7-6(5) 0-6 7-5, (ch),0.72,1.70%,2.80%,66.50%,68.10%,48.30%,16-Dec,3:57
15_Aug_2005,Cincinnati Masters,Hard,R64,97,18,Fernando Gonzalez [CHI] d. (Q)Djokovic,3-6 7-6(7) 6-4,,1.12,10.90%,1.10%,59.80%,81.80%,54.10%,3-Jan,2:07
25_Jul_2005,Umag,Clay,R16,97,28,(7)Juan Carlos Ferrero [ESP] d. Djokovic,6-4 6-2,,0.67,1.60%,9.70%,59.70%,59.50%,32.00%,15-Oct,1:18
